rno,level,lose,name,point,profileIconId,tier,win,summonerName
2930,151,236,NULL,20,4491,MASTER,258,BenevolentWay
2931,100,212,NULL,20,4777,MASTER,255,HyunJunLee
2932,63,162,NULL,20,4657,MASTER,244,Twitch조우지
2933,186,182,NULL,20,657,MASTER,198,쉐정
2934,139,157,NULL,20,4022,MASTER,185,황진우
2935,282,92,NULL,20,4555,MASTER,181,룰루로미드가요
2936,319,130,NULL,20,4780,MASTER,149,쁭뿡이
2937,66,92,NULL,20,7,MASTER,139,mingyo961030
2938,186,88,NULL,20,4815,MASTER,119,성우수지
2939,112,459,NULL,19,4832,MASTER,536,천진난만소년
2940,213,450,NULL,19,3180,MASTER,471,BBII
2941,101,396,NULL,19,4025,MASTER,415,Dontwanttodie20
2942,80,313,NULL,19,4783,MASTER,385,mentaicosmic
2943,160,321,NULL,19,4022,MASTER,380,아기섬
2944,331,308,NULL,19,1625,MASTER,340,bimpuuuu
2945,70,227,NULL,19,4779,MASTER,331,카카오팟tv핸드맨
2946,232,272,NULL,19,3160,MASTER,324,현모신
2947,224,253,NULL,19,4764,MASTER,311,오픈하지말고하자
2948,217,274,NULL,19,4661,MASTER,308,zheri
2949,137,211,NULL,19,1387,MASTER,298,apjgnogamezz
2950,129,185,NULL,19,4654,MASTER,209,YouTube라코
2951,268,120,NULL,19,683,MASTER,153,모나
2952,305,128,NULL,19,3205,MASTER,145,HidinReloading
2953,162,69,NULL,19,4690,MASTER,98,PerfectPlay
2954,79,74,NULL,19,4652,MASTER,95,LilRalo
2955,46,33,NULL,19,3164,MASTER,86,에밀리아의개
2956,433,948,NULL,18,1392,MASTER,965,zxcx1224
2957,244,783,NULL,18,1384,MASTER,788,zxcvbnwyq
2958,354,742,NULL,18,3860,MASTER,745,뿌잉1
2959,268,631,NULL,18,502,MASTER,685,다음시즌에챌린저
2960,1,608,NULL,18,29,MASTER,624,레핸
2961,251,584,NULL,18,3160,MASTER,609,쪼꼬맹이조아해
2962,238,558,NULL,18,4354,MASTER,602,나랑살자쓰레쉬야
2963,181,560,NULL,18,1105,MASTER,574,ssqingkong
2964,403,488,NULL,18,3500,MASTER,501,애기중년길동
2965,195,400,NULL,18,4485,MASTER,446,오래된장난감
2966,248,395,NULL,18,4561,MASTER,415,왜울어바보같이
2967,90,294,NULL,18,4785,MASTER,365,롤진짜접음1
2968,266,305,NULL,18,3800,MASTER,338,유미의발바닥
2969,146,259,NULL,18,4760,MASTER,280,vdafsdaac
2970,229,268,NULL,18,4832,MASTER,280,DWGLinLan
2971,63,257,NULL,18,4779,MASTER,273,kthaydomlamnen
2972,175,261,NULL,18,3583,MASTER,266,LPUP
2973,99,237,NULL,18,4568,MASTER,249,uguysidiots
2974,224,162,NULL,18,4496,MASTER,212,sadgal25
2975,316,196,NULL,18,4781,MASTER,212,망자
2976,196,157,NULL,18,4815,MASTER,198,주영이넘어간다
2977,189,179,NULL,18,4660,MASTER,194,wecantwin
2978,49,105,NULL,18,4748,MASTER,186,jks1
2979,47,72,NULL,18,4798,MASTER,147,후난성
2980,188,117,NULL,18,3152,MASTER,146,감자쭉
2981,48,40,NULL,18,4560,MASTER,110,노래부르는푸린
2982,221,77,NULL,18,518,MASTER,106,뻣겻털
2983,145,945,NULL,17,26,MASTER,944,123qweddsa
2984,128,660,NULL,17,4793,MASTER,722,QAQPrada
2985,124,593,NULL,17,4780,MASTER,651,아무도날몰라보길
2986,108,582,NULL,17,29,MASTER,592,1h2m
2987,190,405,NULL,17,25,MASTER,456,Phenix
2988,275,443,NULL,17,4376,MASTER,442,광주불주먹박재하
2989,343,426,NULL,17,6,MASTER,426,천연재료
2990,380,397,NULL,17,29,MASTER,419,애교부려죠
2991,91,307,NULL,17,4815,MASTER,385,suhtrak
2992,304,356,NULL,17,1385,MASTER,357,Yoakedesu
2993,258,247,NULL,17,4568,MASTER,280,도요도
2994,64,186,NULL,17,4068,MASTER,273,Timejest
2995,287,253,NULL,17,25,MASTER,273,Junzy7
2996,167,192,NULL,17,4610,MASTER,229,SpellChecker
2997,321,181,NULL,17,502,MASTER,217,AlwaysEz
2998,162,182,NULL,17,6,MASTER,205,8857
2999,79,111,NULL,17,4825,MASTER,176,별이가득한여름밤에우린
3000,370,73,NULL,17,3009,MASTER,105,항상졸립다
