rno,level,lose,name,point,profileIconId,tier,win,summonerName
3931,72,241,NULL,0,4555,MASTER,317,Catcall
3932,88,247,NULL,0,4547,MASTER,317,김건북극곰
3933,368,251,NULL,0,3522,MASTER,317,무친소년
3934,593,286,NULL,0,4535,MASTER,317,Javascr1pt
3935,215,255,NULL,0,532,MASTER,316,인모쿠
3936,230,251,NULL,0,3791,MASTER,315,20030220th
3937,268,265,NULL,0,775,MASTER,315,술원
3938,231,294,NULL,0,4815,MASTER,315,거져묵어
3939,88,240,NULL,0,4568,MASTER,314,SangdyOwO
3940,122,263,NULL,0,4568,MASTER,314,건대미드
3941,276,258,NULL,0,4815,MASTER,313,QOiQO
3942,73,222,NULL,0,4471,MASTER,312,Kimory
3943,129,246,NULL,0,685,MASTER,311,zhongdanjayce
3944,81,249,NULL,0,4760,MASTER,310,맑은하늘물
3945,204,261,NULL,0,6,MASTER,310,Dpico
3946,291,276,NULL,0,3505,MASTER,310,피폭발
3947,311,299,NULL,0,3804,MASTER,310,운우의낙
3948,104,258,NULL,0,4815,MASTER,309,강우거스
3949,135,265,NULL,0,4781,MASTER,309,빛이머무는
3950,335,282,NULL,0,4815,MASTER,309,휴학후게임중
3951,193,288,NULL,0,23,MASTER,309,초로콩
3952,252,295,NULL,0,4247,MASTER,307,하늘별자리
3953,233,263,NULL,0,4815,MASTER,306,신애하는마음
3954,248,265,NULL,0,4652,MASTER,306,월화순목금토일
3955,348,290,NULL,0,4759,MASTER,306,Nomercy25
3956,315,293,NULL,0,4551,MASTER,306,걀달
3957,245,269,NULL,0,4086,MASTER,304,Lukalux
3958,322,300,NULL,0,4690,MASTER,304,버스마렵따
3959,231,243,NULL,0,4815,MASTER,303,열한번째오디나무
3960,138,254,NULL,0,23,MASTER,303,석진잌
3961,216,287,NULL,0,4492,MASTER,303,Massless
3962,103,251,NULL,0,4804,MASTER,302,나는팀원들이밉다
3963,260,275,NULL,0,3460,MASTER,302,스푼도시락
3964,222,292,NULL,0,4449,MASTER,302,떠블쿠숑
3965,215,296,NULL,0,3866,MASTER,302,LeaveItAlone
3966,365,254,NULL,0,4815,MASTER,301,클레드
3967,326,295,NULL,0,546,MASTER,299,간절함은없다
3968,305,281,NULL,0,4763,MASTER,298,온순하고순진한
3969,217,288,NULL,0,3553,MASTER,298,이기적인싸이
3970,147,298,NULL,0,4815,MASTER,298,lolooloololo01
3971,259,235,NULL,0,3592,MASTER,297,LIAR
3972,290,270,NULL,0,4815,MASTER,297,라무라무람
3973,67,226,NULL,0,4758,MASTER,295,정멋정
3974,67,229,NULL,0,3789,MASTER,295,YeEunShin
3975,122,233,NULL,0,4552,MASTER,295,잭슨파이브
3976,79,205,NULL,0,7,MASTER,294,에코로마스터감
3977,64,211,NULL,0,4666,MASTER,294,널화나게할유저
3978,64,222,NULL,0,4568,MASTER,293,ramistrassezuric
3979,160,281,NULL,0,4756,MASTER,293,지수엄
3980,231,282,NULL,0,4555,MASTER,293,모코
3981,70,192,NULL,0,1455,MASTER,292,만들어보았습니다
3982,197,283,NULL,0,4815,MASTER,292,수호자바드
3983,88,214,NULL,0,4760,MASTER,290,연어
3984,182,246,NULL,0,3864,MASTER,290,오빠그만때령
3985,71,264,NULL,0,1297,MASTER,290,K1ooz
3986,355,273,NULL,0,4658,MASTER,289,내가누군지까먹음
3987,238,273,NULL,0,4572,MASTER,289,그래도요
3988,269,239,NULL,0,4562,MASTER,288,치킨먹고싶어요
3989,274,264,NULL,0,3590,MASTER,288,칼둔기도끼
3990,165,203,NULL,0,4589,MASTER,287,Jumpofzac
3991,195,234,NULL,0,4760,MASTER,287,탑하는재원이
3992,223,245,NULL,0,4561,MASTER,287,손세이
3993,455,272,NULL,0,4418,MASTER,287,영호비구
3994,74,209,NULL,0,4784,MASTER,286,마숭희
3995,566,282,NULL,0,4804,MASTER,286,Lv25버블링
3996,71,213,NULL,0,4764,MASTER,285,Poacher
3997,100,243,NULL,0,3231,MASTER,285,영이콩
3998,72,212,NULL,0,23,MASTER,284,무조건듀오계정
3999,251,247,NULL,0,4795,MASTER,284,구도구도구도구도
4000,103,248,NULL,0,1301,MASTER,284,칠귤
